[OTIMIZACAO][PARAMETROS][TAMANHO_POPULACAO_INICIAL]=1000
[OTIMIZACAO][PARAMETROS][QUANTIDADE_DESCENDENTES]=700
[OTIMIZACAO][PARAMETROS][QUANTIDADE_GERACOES_TERMINO_OTIMIZACAO]=500

[OTIMIZACAO][INICIO]=2024-02-07 20:26:58.214488

==========================================================
n_gen  |  n_eval  | n_nds  |      eps      |   indicator  
    41 |    29000 |     71 |  0.0053108222 |             f
    42 |    29700 |     74 |  0.0080783509 |             f
    43 |    30400 |     77 |  0.0099575236 |         ideal
    44 |    31100 |     73 |  0.0023133626 |             f
    45 |    31800 |     79 |  0.0062847624 |             f
    46 |    32500 |     80 |  0.0073606520 |         ideal
    47 |    33200 |     84 |  0.0034852803 |             f
    48 |    33900 |     89 |  0.0022435007 |             f
    49 |    34600 |     79 |  0.0050157381 |         ideal
    50 |    35300 |     82 |  0.0060041648 |         ideal
    51 |    36000 |     88 |  0.0031739990 |             f
    52 |    36700 |     85 |  0.0595480733 |         nadir
    53 |    37400 |     88 |  0.0020091528 |             f
    54 |    38100 |     91 |  0.0047967367 |             f
    55 |    38800 |     95 |  0.0043618741 |             f
    56 |    39500 |     97 |  0.0011674013 |             f
    57 |    40200 |    101 |  0.0044115842 |             f
    58 |    40900 |    103 |  0.0005575399 |             f
    59 |    41600 |     99 |  0.0035451761 |             f
    60 |    42300 |    101 |  0.0021274875 |             f
    61 |    43000 |    100 |  0.0047438196 |             f
    62 |    43700 |    105 |  0.0022894266 |             f
    63 |    44400 |     98 |  0.0036485156 |             f
    64 |    45100 |     96 |  0.0017552309 |             f
    65 |    45800 |    100 |  0.0069120367 |             f
    66 |    46500 |    102 |  0.0044709934 |             f
    67 |    47200 |    102 |  0.0005864992 |             f
    68 |    47900 |    103 |  0.0039946502 |         nadir
    69 |    48600 |    106 |  0.0008382433 |             f
    70 |    49300 |    107 |  0.1498454759 |         nadir
    71 |    50000 |    113 |  0.0153689545 |         nadir
    72 |    50700 |    118 |  0.0037290255 |             f
    73 |    51400 |    121 |  0.0009433672 |             f
    74 |    52100 |    124 |  0.0024641424 |             f
    75 |    52800 |    125 |  0.0034949028 |             f
    76 |    53500 |    129 |  0.0010726481 |             f
    77 |    54200 |    137 |  0.0124221701 |         ideal
    78 |    54900 |    139 |  0.0171788112 |         ideal
    79 |    55600 |    145 |  0.0036906641 |         ideal
    80 |    56300 |    141 |  0.0011588583 |             f
    81 |    57000 |    142 |  0.0468045465 |         nadir
    82 |    57700 |    147 |  0.0011448010 |             f
    83 |    58400 |    154 |  0.0029216339 |             f
    84 |    59100 |    153 |  0.0016510561 |             f
    85 |    59800 |    154 |  0.0031211669 |             f
    86 |    60500 |    156 |  0.0012995177 |             f
    87 |    61200 |    158 |  0.0028280121 |             f
    88 |    61900 |    163 |  0.0013338017 |             f
    89 |    62600 |    166 |  0.0071131336 |         ideal
    90 |    63300 |    158 |  0.0021929498 |             f
    91 |    64000 |    154 |  0.0034176805 |             f
    92 |    64700 |    155 |  0.0015173183 |             f
    93 |    65400 |    142 |  0.0046681542 |         ideal
    94 |    66100 |    146 |  0.0015682553 |             f
    95 |    66800 |    141 |  0.0033083994 |             f
    96 |    67500 |    142 |  0.0013548441 |             f
    97 |    68200 |    142 |  0.0013548441 |             f
    98 |    68900 |    147 |  0.0022711592 |             f
    99 |    69600 |    151 |  0.0123618750 |         ideal
   100 |    70300 |    151 |  0.0021438856 |             f
   101 |    71000 |    150 |  0.0028029913 |             f
   102 |    71700 |    152 |  0.0011433600 |             f
   103 |    72400 |    148 |  0.0236492548 |         ideal
   104 |    73100 |    140 |  0.0034868212 |         ideal
   105 |    73800 |    134 |  0.0699737974 |         nadir
   106 |    74500 |    128 |  0.0255573108 |         nadir
   107 |    75200 |    127 |  0.0008196358 |             f
   108 |    75900 |    130 |  0.0017617302 |             f
   109 |    76600 |    132 |  0.0254454025 |         nadir
   110 |    77300 |    136 |  0.1898523246 |         nadir
   111 |    78000 |    140 |  0.0013714599 |             f
   112 |    78700 |    145 |  0.0028426102 |             f
   113 |    79400 |    144 |  0.0010288513 |             f
   114 |    80100 |    143 |  0.0025769325 |             f
   115 |    80800 |    149 |  0.0039277676 |         ideal
   116 |    81500 |    151 |  0.0004902451 |             f
   117 |    82200 |    152 |  0.0009948291 |             f
   118 |    82900 |    156 |  0.0028194924 |             f
   119 |    83600 |    152 |  0.0012672909 |             f
   120 |    84300 |    152 |  0.0013963810 |             f
   121 |    85000 |    156 |  0.0024269796 |             f
   122 |    85700 |    157 |  0.0069667118 |         ideal
   123 |    86400 |    155 |  0.0006226250 |             f
   124 |    87100 |    153 |  0.0010827178 |             f
   125 |    87800 |    161 |  0.0057327528 |         ideal
   126 |    88500 |    164 |  0.0790455594 |         nadir
   127 |    89200 |    166 |  0.0002031047 |             f
   128 |    89900 |    172 |  0.0015354041 |             f
   129 |    90600 |    172 |  0.0019257986 |             f
   130 |    91300 |    173 |  0.0026196823 |             f
   131 |    92000 |    174 |  0.0008767075 |             f
   132 |    92700 |    175 |  0.0013721958 |             f
   133 |    93400 |    174 |  0.0017182805 |             f
   134 |    94100 |    179 |  0.0029348810 |             f
   135 |    94800 |    181 |  0.0008684994 |             f
   136 |    95500 |    184 |  0.0029343807 |         nadir
   137 |    96200 |    173 |  0.0006474571 |             f
   138 |    96900 |    174 |  0.0008970944 |             f
   139 |    97600 |    176 |  0.0012593543 |             f
   140 |    98300 |    183 |  0.0019005335 |             f
   141 |    99000 |    177 |  0.0029879229 |             f
   142 |    99700 |    169 |  0.0074868073 |         nadir
   143 |   100400 |    169 |  0.0012022943 |             f
   144 |   101100 |    174 |  0.0020434574 |             f
   145 |   101800 |    172 |  0.0023506094 |             f
   146 |   102500 |    173 |  0.0029136758 |             f
   147 |   103200 |    176 |  0.0011154780 |             f
   148 |   103900 |    176 |  0.0011154780 |             f
   149 |   104600 |    177 |  0.0011998987 |             f
   150 |   105300 |    168 |  0.0024109538 |             f
   151 |   106000 |    167 |  0.0091461960 |         ideal
   152 |   106700 |    171 |  0.0009795527 |             f
   153 |   107400 |    172 |  0.0009926890 |             f
   154 |   108100 |    163 |  0.0018845898 |             f
   155 |   108800 |    163 |  0.0132269986 |         ideal
   156 |   109500 |    163 |  0.0688332915 |         nadir
   157 |   110200 |    164 |  0.0004422339 |             f
   158 |   110900 |    166 |  0.0010532081 |             f
   159 |   111600 |    169 |  0.0016436660 |             f
   160 |   112300 |    173 |  0.0022915963 |             f
   161 |   113000 |    175 |  0.0029865687 |             f
   162 |   113700 |    176 |  0.0000340460 |             f
   163 |   114400 |    178 |  0.0006478619 |             f
   164 |   115100 |    183 |  0.0013057246 |             f
   165 |   115800 |    187 |  0.0056724380 |         ideal
   166 |   116500 |    185 |  0.0018956327 |             f
   167 |   117200 |    187 |  0.0023769678 |             f
   168 |   117900 |    191 |  0.0032535070 |             f
   169 |   118600 |    185 |  0.0007282742 |             f
   170 |   119300 |    184 |  0.0013438871 |             f
   171 |   120000 |    190 |  0.0025704697 |             f
   172 |   120700 |    186 |  0.0011933615 |             f
   173 |   121400 |    183 |  0.0019789970 |             f
   174 |   122100 |    184 |  0.0027969137 |             f
   175 |   122800 |    184 |  0.0006571527 |             f
   176 |   123500 |    188 |  0.0011508814 |             f
   177 |   124200 |    188 |  0.0013391433 |             f
   178 |   124900 |    191 |  0.0025410196 |             f
   179 |   125600 |    192 |  0.0011554334 |             f
   180 |   126300 |    187 |  0.0031108928 |             f
   181 |   127000 |    191 |  0.0017636574 |             f
   182 |   127700 |    195 |  0.0021804570 |             f
   183 |   128400 |    200 |  0.0030419838 |             f
   184 |   129100 |    203 |  0.0003779866 |             f
   185 |   129800 |    203 |  0.0078548190 |         ideal
   186 |   130500 |    208 |  0.0112918846 |         nadir
   187 |   131200 |    212 |  0.0003531727 |             f
   188 |   131900 |    216 |  0.0008710026 |             f
   189 |   132600 |    215 |  0.0176509367 |         nadir
   190 |   133300 |    207 |  0.0008238041 |             f
   191 |   134000 |    211 |  0.0013406644 |             f
   192 |   134700 |    213 |  0.0022347743 |             f
   193 |   135400 |    213 |  0.0119066349 |         ideal
   194 |   136100 |    202 |  0.0001553417 |             f
   195 |   136800 |    204 |  0.0007285190 |             f
   196 |   137500 |    207 |  0.0015683935 |             f
   197 |   138200 |    208 |  0.0020580355 |             f
   198 |   138900 |    214 |  0.0026060231 |             f
   199 |   139600 |    218 |  0.0102450324 |         nadir
   200 |   140300 |    219 |  0.0004783898 |             f
   201 |   141000 |    212 |  0.0153546177 |         ideal
   202 |   141700 |    216 |  0.0003865209 |             f
   203 |   142400 |    216 |  0.0008813978 |             f
   204 |   143100 |    217 |  0.0011932464 |             f
   205 |   143800 |    218 |  0.0014299586 |             f
   206 |   144500 |    224 |  0.0018568304 |             f
   207 |   145200 |    226 |  0.0022995460 |             f
   208 |   145900 |    228 |  0.0031730027 |             f
   209 |   146600 |    232 |  0.0005845508 |             f
   210 |   147300 |    237 |  0.0009922149 |             f
   211 |   148000 |    242 |  0.0017911184 |             f
   212 |   148700 |    245 |  0.0022174417 |             f
   213 |   149400 |    247 |  0.0024829928 |             f
   214 |   150100 |    252 |  0.0033896839 |             f
   215 |   150800 |    254 |  0.0037178479 |         nadir
   216 |   151500 |    261 |  0.0006343430 |             f
   217 |   152200 |    262 |  0.0010549870 |             f
   218 |   152900 |    258 |  0.0018879648 |             f
   219 |   153600 |    260 |  0.0026929330 |             f
   220 |   154300 |    259 |  0.0010833835 |             f
   221 |   155000 |    262 |  0.0015838291 |             f
   222 |   155700 |    266 |  0.0181220320 |         nadir
   223 |   156400 |    268 |  0.0003791863 |             f
   224 |   157100 |    268 |  0.0009804804 |             f
   225 |   157800 |    273 |  0.0015367191 |             f
   226 |   158500 |    276 |  0.0027306021 |         ideal
   227 |   159200 |    277 |  0.0005240736 |             f
   228 |   159900 |    275 |  0.0007968106 |             f
   229 |   160600 |    281 |  0.0015039834 |             f
   230 |   161300 |    281 |  0.0021379775 |             f
   231 |   162000 |    285 |  0.0027673841 |             f
   232 |   162700 |    286 |  0.0000478820 |             f
   233 |   163400 |    287 |  0.0004702891 |             f
   234 |   164100 |    276 |  0.0011577174 |             f
   235 |   164800 |    282 |  0.0362388696 |         nadir
   236 |   165500 |    284 |  0.0002221439 |             f
   237 |   166200 |    285 |  0.0005256051 |             f
   238 |   166900 |    291 |  0.0033192944 |         ideal
   239 |   167600 |    292 |  0.0008924388 |             f
   240 |   168300 |    298 |  0.0092980990 |         ideal
   241 |   169000 |    300 |  0.0009132528 |             f
   242 |   169700 |    301 |  0.0015324038 |             f
   243 |   170400 |    304 |  0.0018228421 |             f
   244 |   171100 |    308 |  0.0023979071 |             f
   245 |   171800 |    302 |  0.0027754757 |             f
   246 |   172500 |    303 |  0.0002541604 |             f
   247 |   173200 |    301 |  0.0007181738 |             f
   248 |   173900 |    301 |  0.0015314284 |             f
   249 |   174600 |    306 |  0.0018690254 |             f
   250 |   175300 |    300 |  0.0022008728 |             f
   251 |   176000 |    299 |  0.0026320025 |             f
   252 |   176700 |    299 |  0.0029749457 |         ideal
   253 |   177400 |    294 |  0.0002037208 |             f
   254 |   178100 |    295 |  0.0007158040 |             f
   255 |   178800 |    295 |  0.0077280664 |         ideal
   256 |   179500 |    293 |  0.0004189681 |             f
   257 |   180200 |    297 |  0.0011289489 |             f
   258 |   180900 |    298 |  0.0013141819 |             f
   259 |   181600 |    293 |  0.0016176113 |             f
   260 |   182300 |    287 |  0.0021087801 |             f
   261 |   183000 |    287 |  0.0032252315 |             f
   262 |   183700 |    293 |  0.0004296850 |             f
   263 |   184400 |    290 |  0.0027401550 |         ideal
   264 |   185100 |    291 |  0.0008318339 |             f
   265 |   185800 |    291 |  0.0009268634 |             f
   266 |   186500 |    293 |  0.0013125173 |             f
   267 |   187200 |    293 |  0.0014523337 |             f
   268 |   187900 |    297 |  0.0017921260 |             f
   269 |   188600 |    297 |  0.0020071434 |             f
   270 |   189300 |    295 |  0.0024372129 |             f
   271 |   190000 |    299 |  0.0030087809 |             f
   272 |   190700 |    300 |  0.0000818932 |             f
   273 |   191400 |    288 |  0.0013279067 |             f
   274 |   192100 |    280 |  0.0328097900 |         nadir
   275 |   192800 |    284 |  0.0002006571 |             f
   276 |   193500 |    288 |  0.0269272111 |         nadir
   277 |   194200 |    286 |  0.0005005291 |             f
   278 |   194900 |    287 |  0.0006056957 |             f
   279 |   195600 |    290 |  0.0009293275 |             f
   280 |   196300 |    292 |  0.0014609644 |             f
   281 |   197000 |    293 |  0.0016875666 |             f
   282 |   197700 |    293 |  0.0018581636 |             f
   283 |   198400 |    297 |  0.1021073200 |         nadir
   284 |   199100 |    300 |  0.0097910060 |         ideal
   285 |   199800 |    301 |  0.0001912362 |             f
   286 |   200500 |    304 |  0.0003830333 |             f
   287 |   201200 |    306 |  0.0006279219 |             f
   288 |   201900 |    309 |  0.0007943405 |             f
   289 |   202600 |    312 |  0.0009216851 |             f
   290 |   203300 |    316 |  0.0014799198 |             f
   291 |   204000 |    315 |  0.0022333954 |             f
   292 |   204700 |    319 |  0.0027636508 |             f
   293 |   205400 |    320 |  0.0000588917 |             f
   294 |   206100 |    323 |  0.0006992747 |             f
   295 |   206800 |    325 |  0.0007625263 |             f
   296 |   207500 |    327 |  0.0049928895 |         nadir
   297 |   208200 |    329 |  0.0005562783 |             f
   298 |   208900 |    325 |  0.0010218931 |             f
   299 |   209600 |    328 |  0.0012209699 |             f
   300 |   210300 |    330 |  0.0014210071 |             f
   301 |   211000 |    334 |  0.0017081369 |             f
   302 |   211700 |    335 |  0.0022958187 |             f
   303 |   212400 |    336 |  0.0024521379 |             f
   304 |   213100 |    336 |  0.1124801868 |         nadir
   305 |   213800 |    331 |  0.0001799844 |             f
   306 |   214500 |    320 |  0.0003443189 |             f
   307 |   215200 |    320 |  0.0010772864 |             f
   308 |   215900 |    321 |  0.0013053355 |             f
   309 |   216600 |    310 |  0.0019691684 |             f
   310 |   217300 |    308 |  0.0024093253 |             f
   311 |   218000 |    308 |  0.0027659965 |             f
   312 |   218700 |    317 |  0.0010069105 |             f
   313 |   219400 |    319 |  0.0012497255 |             f
   314 |   220100 |    322 |  0.0017719025 |             f
   315 |   220800 |    324 |  0.0020512728 |             f
   316 |   221500 |    329 |  0.0023345035 |             f
   317 |   222200 |    326 |  0.0023992891 |             f
   318 |   222900 |    327 |  0.0026478716 |             f
   319 |   223600 |    330 |  0.0002240437 |             f
   320 |   224300 |    334 |  0.0005453352 |             f
   321 |   225000 |    336 |  0.0010468228 |             f
   322 |   225700 |    337 |  0.0015478335 |             f
   323 |   226400 |    341 |  0.0021579567 |             f
   324 |   227100 |    339 |  0.0029711305 |             f
   325 |   227800 |    343 |  0.0002043324 |             f
   326 |   228500 |    347 |  0.0007452549 |             f
   327 |   229200 |    350 |  0.0016037996 |             f
   328 |   229900 |    352 |  0.0018642778 |             f
   329 |   230600 |    357 |  0.0022267557 |             f
   330 |   231300 |    356 |  0.0024381075 |             f
   331 |   232000 |    358 |  0.0026784098 |             f
   332 |   232700 |    350 |  0.0003373483 |             f
   333 |   233400 |    348 |  0.0009457224 |             f
   334 |   234100 |    352 |  0.0013959920 |             f
   335 |   234800 |    353 |  0.0017781432 |             f
   336 |   235500 |    354 |  0.0019283815 |             f
   337 |   236200 |    354 |  0.0019283815 |             f
   338 |   236900 |    351 |  0.0021982296 |             f
   339 |   237600 |    349 |  0.0025124193 |             f
   340 |   238300 |    351 |  0.0001821835 |             f
   341 |   239000 |    354 |  0.0003173631 |             f
   342 |   239700 |    363 |  0.0008428803 |             f
   343 |   240400 |    365 |  0.0011625100 |             f
   344 |   241100 |    359 |  0.0050150181 |         nadir
   345 |   241800 |    360 |  0.0194293080 |         ideal
   346 |   242500 |    363 |  0.0002277048 |             f
   347 |   243200 |    368 |  0.0103208613 |         ideal
   348 |   243900 |    369 |  0.0000592792 |             f
   349 |   244600 |    367 |  0.0370925007 |         nadir
   350 |   245300 |    370 |  0.0006258848 |             f
   351 |   246000 |    375 |  0.0009593270 |             f
   352 |   246700 |    375 |  0.0010997407 |             f
   353 |   247400 |    377 |  0.0012106589 |             f
   354 |   248100 |    383 |  0.0017233724 |             f
   355 |   248800 |    383 |  0.0023139435 |             f
   356 |   249500 |    385 |  0.0026019548 |             f
   357 |   250200 |    388 |  0.0002309782 |             f
   358 |   250900 |    393 |  0.0005300706 |             f
   359 |   251600 |    393 |  0.0009595255 |             f
   360 |   252300 |    398 |  0.0014078887 |             f
   361 |   253000 |    390 |  0.0015268882 |             f
   362 |   253700 |    392 |  0.0017764714 |             f
   363 |   254400 |    396 |  0.0023908739 |             f
   364 |   255100 |    394 |  0.0027838563 |             f
   365 |   255800 |    395 |  0.0004707793 |             f
   366 |   256500 |    398 |  0.0007199994 |             f
   367 |   257200 |    381 |  0.0017698258 |             f
   368 |   257900 |    381 |  0.0021637878 |             f
   369 |   258600 |    380 |  0.0023037879 |             f
   370 |   259300 |    372 |  0.0025206851 |             f
   371 |   260000 |    370 |  0.0003513572 |             f
   372 |   260700 |    372 |  0.0004405651 |             f
   373 |   261400 |    373 |  0.0005615496 |             f
   374 |   262100 |    382 |  0.0011678953 |             f
   375 |   262800 |    385 |  0.0012278358 |             f
   376 |   263500 |    387 |  0.0014962259 |             f
   377 |   264200 |    395 |  0.0018285739 |             f
   378 |   264900 |    397 |  0.0018417665 |             f
   379 |   265600 |    402 |  0.0022394725 |             f
   380 |   266300 |    404 |  0.0191855286 |         nadir
   381 |   267000 |    408 |  0.0000527475 |             f
   382 |   267700 |    409 |  0.0001429436 |             f
   383 |   268400 |    410 |  0.0004877245 |             f
   384 |   269100 |    414 |  0.0008973110 |             f
   385 |   269800 |    417 |  0.0774616710 |         nadir
   386 |   270500 |    421 |  0.0004682889 |             f
   387 |   271200 |    421 |  0.0007390794 |             f
   388 |   271900 |    414 |  0.0008522589 |             f
   389 |   272600 |    416 |  0.0010412840 |             f
   390 |   273300 |    416 |  0.0062855374 |         nadir
   391 |   274000 |    418 |  0.0000878370 |             f
   392 |   274700 |    422 |  0.0004130876 |             f
   393 |   275400 |    433 |  0.0008908077 |             f
   394 |   276100 |    435 |  0.0014373033 |             f
   395 |   276800 |    435 |  0.0019176177 |             f
   396 |   277500 |    436 |  0.0023657015 |             f
   397 |   278200 |    418 |  0.0029196652 |             f
   398 |   278900 |    420 |  0.0000648442 |             f
   399 |   279600 |    420 |  0.0002937353 |             f
   400 |   280300 |    410 |  0.0008114589 |             f
   401 |   281000 |    409 |  0.0011729566 |             f
   402 |   281700 |    412 |  0.0016729840 |             f
   403 |   282400 |    410 |  0.0018942131 |             f
   404 |   283100 |    415 |  0.0022422651 |             f
   405 |   283800 |    402 |  0.0024109546 |             f
   406 |   284500 |    402 |  0.0025831148 |             f
   407 |   285200 |    389 |  0.0004107675 |             f
   408 |   285900 |    386 |  0.0008644947 |             f
   409 |   286600 |    384 |  0.0010745096 |             f
   410 |   287300 |    380 |  0.0015846333 |             f
   411 |   288000 |    386 |  0.0019449199 |             f
   412 |   288700 |    390 |  0.0022013271 |             f
   413 |   289400 |    384 |  0.0195540273 |         nadir
   414 |   290100 |    376 |  0.0006457576 |             f
   415 |   290800 |    380 |  0.0008504518 |             f
   416 |   291500 |    384 |  0.0011426721 |             f
   417 |   292200 |    388 |  0.0015172473 |             f
   418 |   292900 |    379 |  0.0018764114 |             f
   419 |   293600 |    385 |  0.0021615035 |             f
   420 |   294300 |    387 |  0.0023885878 |             f
   421 |   295000 |    388 |  0.0027418775 |             f
   422 |   295700 |    387 |  0.0002387199 |             f
   423 |   296400 |    390 |  0.0003848618 |             f
   424 |   297100 |    393 |  0.0007318373 |             f
   425 |   297800 |    397 |  0.0009015382 |             f
   426 |   298500 |    405 |  0.0012455601 |             f
   427 |   299200 |    406 |  0.0012879317 |             f
   428 |   299900 |    401 |  0.0013637139 |             f
   429 |   300600 |    402 |  0.0014912411 |             f
   430 |   301300 |    399 |  0.0021172326 |             f
   431 |   302000 |    400 |  0.0022605565 |             f
   432 |   302700 |    397 |  0.0023533507 |             f
   433 |   303400 |    408 |  0.0025611691 |         ideal
   434 |   304100 |    400 |  0.0001937491 |             f
   435 |   304800 |    403 |  0.0003560741 |             f
   436 |   305500 |    400 |  0.0007055355 |             f
   437 |   306200 |    404 |  0.0009155365 |             f
   438 |   306900 |    407 |  0.0009623811 |             f
   439 |   307600 |    412 |  0.0011915127 |             f
   440 |   308300 |    416 |  0.0015793601 |             f
   441 |   309000 |    419 |  0.0017295780 |             f
   442 |   309700 |    428 |  0.0019892871 |             f
   443 |   310400 |    432 |  0.0021564257 |             f
   444 |   311100 |    437 |  0.0024230051 |             f
   445 |   311800 |    439 |  0.0027541653 |             f
   446 |   312500 |    437 |  0.0004680604 |             f
   447 |   313200 |    437 |  0.0007277344 |             f
   448 |   313900 |    437 |  0.0008472410 |             f
   449 |   314600 |    435 |  0.0010862404 |             f
   450 |   315300 |    427 |  0.0014122667 |             f
   451 |   316000 |    424 |  0.0014424034 |             f
   452 |   316700 |    426 |  0.0017394757 |             f
   453 |   317400 |    428 |  0.0021261072 |             f
   454 |   318100 |    430 |  0.0024392591 |             f
   455 |   318800 |    429 |  0.0025494082 |             f
   456 |   319500 |    437 |  0.0001969064 |             f
   457 |   320200 |    446 |  0.0005729479 |             f
   458 |   320900 |    436 |  0.0009055003 |             f
   459 |   321600 |    440 |  0.0011203197 |             f
   460 |   322300 |    441 |  0.0012086807 |             f
   461 |   323000 |    437 |  0.0017511381 |             f
   462 |   323700 |    438 |  0.0017588672 |             f
   463 |   324400 |    433 |  0.1678978256 |         nadir
   464 |   325100 |    436 |  0.0004217940 |             f
   465 |   325800 |    430 |  0.0008711643 |             f
   466 |   326500 |    427 |  0.0010651303 |             f
   467 |   327200 |    429 |  0.0054291320 |         ideal
   468 |   327900 |    431 |  0.0106658261 |         nadir
   469 |   328600 |    435 |  0.0003039568 |             f
   470 |   329300 |    438 |  0.0004425403 |             f
   471 |   330000 |    438 |  0.0005787548 |             f
   472 |   330700 |    441 |  0.0106516879 |         nadir
   473 |   331400 |    443 |  0.0001026640 |             f
   474 |   332100 |    443 |  0.0001329557 |             f
   475 |   332800 |    442 |  0.0005674307 |             f
   476 |   333500 |    443 |  0.0007256380 |             f
   477 |   334200 |    445 |  0.0009703814 |             f
   478 |   334900 |    441 |  0.0010727587 |             f
   479 |   335600 |    442 |  0.0011056307 |             f
   480 |   336300 |    440 |  0.0013818203 |             f
   481 |   337000 |    438 |  0.0013989823 |             f
   482 |   337700 |    439 |  0.0016638360 |             f
   483 |   338400 |    442 |  0.0021410218 |             f
   484 |   339100 |    445 |  0.0023728422 |             f
   485 |   339800 |    446 |  0.0026150187 |             f
   486 |   340500 |    448 |  0.0003181550 |             f
   487 |   341200 |    450 |  0.0003712117 |             f
   488 |   341900 |    452 |  0.0004300678 |             f
   489 |   342600 |    453 |  0.0006045687 |             f
   490 |   343300 |    458 |  0.0008621268 |             f
   491 |   344000 |    460 |  0.0011737998 |             f
   492 |   344700 |    461 |  0.0014900104 |             f
   493 |   345400 |    465 |  0.0017938722 |             f
   494 |   346100 |    469 |  0.0019870236 |             f
   495 |   346800 |    471 |  0.0020630132 |             f
   496 |   347500 |    474 |  0.0021987578 |             f
   497 |   348200 |    477 |  0.0022843981 |             f
   498 |   348900 |    475 |  0.0024154431 |             f
   499 |   349600 |    482 |  0.0028584207 |             f
   500 |   350300 |    485 |  0.0000774440 |             f


[OTIMIZACAO][FIM]=2024-02-07 20:47:08.565358
